"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Low income","LIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","2.32085829320982","","1.87023627043273","","2.77483420232918","2.74943841742715","2.69482753032187","2.52661855371225","2.88303645890702","2.94443851981208","2.98664539745325","3.64455799287767","3.85157472865813","3.55935625024369","3.68069851692544","4.31929198401806","","6.85405413952384","7.8400887399322","7.8241459129261","8.5728957229634","7.900706666432","7.61491577225968","6.2788222175315","5.18041583232537","","5.57495439877562","6.22286867469296","5.55079670962471","4.9802031673211","5.08388665118575","4.4588436579372","4.12463020968515","4.01881309423781","4.47434487777096","4.79506849130988","4.17175957300734","4.37340637739466","4.31716894380034","4.33383323522668","4.20435702775083","3.7737346378026","3.56938649175162","3.57551234366232","3.2263005026002","3.41135941581361","3.18603248448193","","1.9563765871633","2.01099736208392","1.88150219858695","1.74847534445231","1.39346540855225","1.44553173177238","1.24041049351426","1.31162255103099","1.36216152049056","",
"Liechtenstein","LIE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.18305236461286","1.18327272727273","1.08285509325681","0.897791926307234","0.851725907866034","0.852610094012865","0.872915916996522","0.845136660396149","0.79453205188019","0.807396323215049","0.916642271662763","1.3626334519573","1.18580704400866","0.874809823951315","0.795086449875899","0.803589569928886","0.659239148428964","0.684373884143159","0.803000117192078","0.834462748391777","0.765779307649526","0.62679842362214","0.544740925855015","0.889137424856704","0.922430502256969","3.16076982294072","2.69665801174543","3.39314670882408","2.37118324909227","1.79859542421127","2.32848743256346","3.082087848635","3.36763990096007","3.43178565351856","3.72933805803649","5.86113224274153","5.51978316113981","4.63060207374592","4.64346408117958","4.0301638395602","5.03387296841704","4.28699058949232","3.34258944021437","2.86891182725842","2.99735847919569","2.6395333951407","2.79877359903086","3.26060835702917","3.24360178402603","3.16189871004304","2.70074784039336","2.68315772063743","2.15519951243996","2.15404824269909","2.41264701190051","2.5530550002598","2.11414241514147","2.11969664088295","1.84297753096693","2.01112146747634","1.93310423757205","",
"Lower middle income","LMC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.02455265399161","2.11256845646069","2.51971469001976","3.32468863115173","3.27908686302672","3.67654736971517","3.52538762524916","3.62845569363371","3.91184089629364","4.22217237398809","4.23424067518313","4.22713511037739","3.98155988064752","3.39224876366791","4.33883932559209","5.47688053381989","5.44130211925992","5.10156899250353","4.83096603287903","3.79241910855047","3.49748912030769","3.76287645881412","3.89568763259744","3.92674633186907","3.74178187315117","3.82553182165614","3.9466930106916","3.88780095161681","3.74651564590557","3.29113552631128","2.85346452972095","2.59333782900095","2.51444164138423","2.39735334258574","2.4077756506249","2.3778051897504","2.30540531673385","2.42210096070163","2.46309799535784","2.44585608888572","2.28727212880772","2.31665591346834","2.247095653572","2.18396988027202","2.2422678663637","2.16563178143617","2.04866821099073","2.00306688492436","2.00516435617307","2.26319739089487","2.11356081720046","2.00338549717201","2.02383295539552","2.00257727850772","2.0496970534365","2.06270870976595","2.09952824299406","2.11160983219081","1.96847653191597","1.95753974613231","2.15224279595483","",
"Low & middle income","LMY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.51331092529149","2.67778742857196","2.58789622928619","2.91644143759033","2.70751248648804","2.89927318740927","2.99140892931143","3.11886813728636","3.18505423796564","3.16928526536097","3.02049304127468","2.72919797220282","3.16150552795865","3.84801778917156","4.03653758691403","3.92403068147272","3.66605067270584","3.10956768148577","2.85166039915559","3.08771813436205","3.12633069751206","3.24397720410024","3.10343308033352","3.15734177776196","3.24722454688938","3.2481711356069","","2.84258381783249","2.57993369461784","2.36696489420873","2.53527857449977","2.33685453406436","2.29198540823209","2.20313696699151","2.12014402765759","2.08774826072854","1.97034862100971","2.05114754470267","1.96008436677423","2.03311920909451","2.08523667952604","2.04149018710815","1.9841879736197","1.93640105514259","1.88532117309304","1.86279498919066","1.87373195976355","2.08201748260075","1.92982023103267","1.82333425751694","1.86736900688406","1.89415686639692","1.90934364947643","1.90651423537853","1.93002223532411","1.87895230359532","1.81938576353846","1.8293409383186","1.9223285877026","",
"Lesotho","LSO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","1.55179127725857","1.43813206424747","1.50560828300259","1.85120753172329","3.15853658536585","3.31151035322777","4.35773665862161","4.01305683563748","3.97914379802415","4.31409907457812","4.83998732572877","4.18131307404468","3.36975524475524","4.30771465930554","3.55047598830801","2.88884695541125","2.70645352476235","2.47547266258969","2.74112240996011","3.24188937641956","2.82467366309587","2.71217734729986","2.85192846653195","3.56245119166974","3.28492612837033","2.74417802299373","2.5163929527429","2.36900091916458","2.13166293812828","2.0492596155836","2.07422499066906","2.08122268002808","1.45364227680839","2.47539189763493","2.84838522538957","2.04236365002237","1.93492279749889","1.82338856129187","1.76809681567459","1.73342807205309","1.77949879014693","1.95305561248552","1.7886028744585","1.62252018358763","1.59569022830918","",
"Late-demographic dividend","LTE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24037846773965","2.81654779352446","2.70369116227144","2.41839611103115","2.31036915271864","2.32448782495993","2.16790019440011","2.24951987900602","2.27812051410532","2.36238057277391","2.37101119522498","2.26810719849178","2.17508633242699","2.11275400396545","2.07458469846734","2.02171299220511","2.02180804990901","2.19845090779155","2.07640703726296","2.00834939765459","2.07045210236093","2.09461186379096","2.09140886377543","2.03025234499961","2.05767644873807","1.96234300677467","1.91586041563477","1.9091293171777","1.97238316846142","",
"Lithuania","LTU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812260643325921","0.493377598492433","0.454372873794607","0.503980009230949","0.747111152854449","1.22925433619046","0.970102491828194","1.21669999047963","1.36194363753379","1.27128874631595","1.12122849806511","1.19594328186275","1.16221158771479","1.16518481322546","1.11360756727258","1.13160855191207","1.08280378279988","0.878659092050565","0.790700848052255","0.765265810142739","0.762907482084214","0.879596257744358","1.13774817357899","1.47750587185705","1.71207046761202","1.96741914187761","2.00715069627547","2.12143436926095","",
"Luxembourg","LUX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.00387848143364","1.1070377732374","1.28669557766932","1.18127427053234","1.37899774443934","1.35072950840314","1.34139186309515","1.1025370241661","0.913192528962093","0.816405624689319","0.754877387391349","0.788807001381852","0.81692046513409","0.782484941103566","0.758205637431234","0.962665327306211","0.986217210298694","1.00338263058527","1.02849295764521","1.0168763829717","1.1531855232731","1.21027322964443","1.19226665311722","1.20454104584461","1.15354572627764","0.960269491673385","0.922118380062305","1.01379935158771","1.05318022815323","0.872720429538411","0.872594645471659","0.89809745145153","0.915600641479879","0.78272764117806","0.820811700297691","0.658949135858185","0.649772268581154","0.679496132758343","0.70830845821486","0.633042307321341","0.602874795071748","0.753493784770003","0.649539259487786","0.672068929833331","0.676557871149446","0.652658049804469","0.582694649221518","0.618188739529428","0.434663387439716","0.420933762648286","0.559773078851357","0.460072834747796","0.428237494657179","0.441622697091863","0.452273518332482","0.499754076839216","0.452817698390865","0.580999596589669","0.586416143798194","0.637730517559438","0.756798000025157","",
"Latvia","LVA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.735295406430013","0.838757226966531","0.805656844387504","0.639144683331598","0.582114908741438","0.587847986496102","0.750940828413688","0.881715011606815","1.04153876427659","1.54220827552533","1.61002427493687","1.59565821670758","1.61062192658035","1.71501863394351","1.55287237052276","1.62709088332802","1.38226776000155","1.0875152363104","1.03715971289538","0.902698983774144","0.931786712799997","0.943935283559811","1.03782934795735","1.45069330442935","1.59482150331213","2.0622774151559","2.02866903259372","2.30004610921485","",
"Macao SAR, China","MAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.31573157315732","2.70243362831858","2.56591337099812","3.1956155143339","2.83586869495596","2.42933130699088","2.67757009345794","2.61764705882353","3.00457217504899","2.39021678710395","2.31600617601647","2.62862488306829","2.84391534391534","3.06179775280899","3.14583333333333","4.60291288815609","6.22043404047793","6.61977491961415","5.83680870353581","5.63346228239845","5.94007288432987","6.38459397221449","6.22086827346416","4.50565855036211","4.01819087964117","5.39043522658704","4.30445955767833","4.36931479451528","4.12851581775317","4.39291741336162","4.14882504070243","4.14284293740367","4.29804827877283","4.65557168740476","4.49381938880623","4.34741049396921","3.94909292657436","4.19265940634305","3.4563343607373","2.90045703406992","2.21096220697173","3.72613588276971","3.49178799247956","3.49420754151271","3.24946757487646","3.25799678207968","3.10979633409935","3.04695366406602","3.18350142755722","3.28865184646812","3.39079610106242","3.29749523520352","3.46275007931538","3.80578290120645","3.67785635244484","3.23015334784149","3.21952644098666","3.18304123871317","3.11858755477666","3.09993597018717","4.28102888137034","",
"Monaco","MCO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530067157581448","0.773794067290296","0.925965936799738","0.906693656299238","0.90277252095021","0.624855228169175","0.511299142949014","0.387282499272851","0.402592316596498","0.419846587081724","0.416381264465176","0.360979036536125","0.400235111834687","0.482634465593045","0.516193541658915","0.6085356171256","0.457886649076119","0.262879174562087","0.272949600366091","0.27407991661782","0.281261545863777","0.289852609278291","0.297625495156331","0.340329872924391","0.319318626147296","0.326375109622501","0.355073046756129","0.374838462518668","",
"Madagascar","MDG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.50215208034433","1.53731343283582","1.46036988110964","1.45875","1.59085439229844","1.54227485541173","1.55002592016589","1.54621848739496","1.50724637681159","1.35124298315958","1.31657355679702","1.4881933003844","1.52385752688172","1.67068919281309","1.63714574898785","1.88020957370803","2.30719931638539","2.41985203452528","2.92723911947572","2.76891852710931","2.97845373891001","","","1.87315634218289","1.78005493344602","1.551935381404","1.4290401370712","1.3471834264432","1.21086533180207","1.23151104450381","1.29634905775571","0.769921868015948","1.12232401680386","0.926473487088508","0.859887969729569","1.23763444173934","1.48191235942607","1.34892749207597","1.21022921655833","1.21751390900084","1.43584760245284","1.31316157379668","1.32475732452129","1.2482266720781","1.07194154854732","0.977431205130634","1.11586465642513","1.09711525689268","0.830202948534021","0.652042489282253","0.727707094387172","0.691911720835185","0.677983715732386","0.652799351750732","0.604796547183702","0.594003321714742","0.580022349565689","0.605686110902832","0.6239720195871","0.738679821916371","",
"Maldives","MDV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.41173526355077","4.70459290966841","5.40756222302995","4.82035351826769","5.19495212981159","5.90427782381919","6.09624421496873","7.1814255057754","8.33109585097948","9.4330060937024","7.87740308652846","6.92961870870367","6.27530997762507","6.26731979242652","8.08272316491262","","","10.9140293586781","11.0057741738065","8.86845722525084","8.04520410774929","9.75576230047719","11.112605254493","9.85738620439179","9.92380480418312","9.10628731713198","6.16873745117554","8.008996487079","7.63433046194095","6.7847267100426","","11.5549046891991","8.71085554697642","6.98704694512924","6.59356753902602","6.23363933849502","5.68570166609433","6.16187152653663","6.73972641851553","5.95142284698183","5.87553883541678","5.87120494165405","5.48444983003607","5.24231104070161","4.8875486796333","4.57063156100192","4.35807578420474","4.32568835347009","4.05298754642963","4.86813087701169","4.63615485263466","4.49168899104638","4.6622910734248","5.25128710848405","5.75157582024874","6.61195053168416","5.62444941111851","5.79526767402791","5.57063544381717","5.04355170448984","5.43142024422592","",
"Mexico","MEX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0.673508659397049","0.651780325890163","0.689655172413793","0.718685831622177","0.677506775067751","0.591269841269841","0.576379066478076","0.545217107411035","0.548510763786494","0.600160042678047","0.497411658789106","0.487655580493777","0.53656808925093","0.54421768707483","0.565744136934534","0.573584219616398","0.598103574033552","0.53425620505056","0.504834431419526","0.505297473512632","0.416107382550336","0.513301014380576","0.495419417575106","0.522866313988212","0.659819059927896","0.676313139343828","0.634622463096704","0.580341889191456","0.536145374184792","0.517255829376633","0.433081035474032","0.435402300782292","0.469454655731209","0.442785493894955","0.51883032705709","0.450891531237052","0.476484777906755","0.458095853691372","0.450450487249782","0.460988775566099","0.446047820449759","0.442657003961602","0.421606002464969","0.405916546649963","0.364898722678153","0.355958931017501","0.311171935747233","0.401163917952381","0.390513227488772","0.501556274697719","0.45273449263425","0.465777802870552","0.47598728077372","0.507919454953","0.513829957307541","0.466676122422583","0.495064413696788","0.436510296383438","0.47751740669545","0.523482490455361","0.573651659477899","",
"Marshall Islands","MHL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.46112987162489","2.70579570111275","2.59929196852241","2.89740713378269","2.74819510831051","2.88640757618738","3.00094299192716","3.13580762220068","3.20847831676814","3.19811125867831","3.02659451493944","2.71953364855882","3.16866991613388","3.85739135510746","4.04451859134455","3.94059678864097","3.66542841528554","3.06202926647112","2.73985211334016","2.9768295103919","2.99055556226587","3.09989838170914","2.90851285268621","2.97772422231691","3.0611020264904","3.10459313969362","","2.77347460317887","2.49495081980336","2.2450964917207","2.46022216999787","2.26693071369479","2.22768507468499","2.15218119740633","2.07275882218191","2.04037507443392","1.90507986116522","1.97678719821331","1.89515500364954","1.96836671711072","2.02062388153638","1.97400008160559","1.91858514479411","1.8824783047156","1.83848533148655","1.81631320095118","1.83500444613699","2.04250554384817","1.89956429146973","1.81881869184769","1.86642041141017","1.89281042030942","1.90967396759693","1.90846793256022","1.9364165660121","1.88397301704054","1.82601533276389","1.83550697001903","1.92951284052688","",
"North Macedonia","MKD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81367674231936","2.12824694412777","2.09823976120451","1.71382060586219","1.850821459557","6.10039562766158","2.64559751876128","2.34170115867248","2.38010407130392","2.02926330577443","1.83653768735825","1.95006969471653","1.74234086894233","1.68816456224776","1.38215461102863","1.26218709982742","1.22531966171625","1.16943718855289","1.09296080025624","0.99342769175221","0.970115977909212","0.895041406541028","0.943108732670231","1.1645941160868","1.28419888219991","",
"Mali","MLI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.70224719101124","2.89130434782609","2.64691358024691","2.86877828054299","2.51991150442478","2.40803382663848","2.40384615384615","1.99081163859112","2.17551622418879","2.22804718217562","1.91616766467066","2.37556561085973","2.65580890336591","2.86591606960082","3.16602316602317","2.91153415453527","3.12958435207824","3.21395775941231","2.96610169491525","2.07929560652539","1.96076196121795","2.10679495672383","1.98366008623087","1.97260741380505","2.14241632585193","2.02676894054551","2.11678611388309","2.21346810206719","2.11201131003608","1.95649418287434","","","1.56379346508086","1.43802626563637","1.49701708229888","1.42841059416252","1.49685223773671","1.40463231082634","1.49228992788343","1.47864974445751","1.29517222790027","1.26885043144455","1.4193331132051","1.42199884362637","1.38431204093435","1.39141541039687","1.35503402826002","1.45854711572718","1.41728285775552","1.37456680820104","1.2410333300729","1.19640574526633","1.16198001421998","1.52037922091837","2.36016226686091","2.58722687622441","3.02663551651214","2.80694470654841","2.7135263707231","3.32534013053696","",
"Malta","MLT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","1.27625103445688","1.26918382590508","1.45625776866228","1.22106673142782","1.10818483744066","0.914918012232462","0.871119892244603","0.973183398963503","1.00196104784451","1.02405911504141","0.842358247918523","0.8748123692217","0.824691193662375","0.731471858138656","0.683654672499048","0.625517348678825","0.666917449365587","0.635846067295531","0.630122908756666","0.670530017159899","0.821184951577881","0.655095802654516","0.61769072153659","0.616369198929103","0.679751022143928","0.650590925577019","0.580640238717098","0.527587899389015","0.509947594950674","0.486761550387849","0.467203716750544","0.510420195407796","0.490383374106291","0.452927414359119","0.554908055240934","0.562732853067052","",
"Myanmar","MMR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","6.12346049864824","5.69071146245059","6.84714060484449","6.02234564711961","6.69562082076832","6.1255794096121","5.20179852264212","5.02319717599597","5.31042884990253","5.60194500335345","5.65122539918307","5.45164039198977","5.11394557823129","4.02108745089932","3.77497124845594","3.79370693112626","4.03977311094605","3.92138364779874","3.5575807318937","3.42212955528504","3.45682035495231","3.21826066522826","3.0703691066375","2.92367110099446","2.9782635874904","2.87914210205326","1.9724009432589","2.14085227496295","2.95910673319109","3.39589051013222","3.17100459309858","3.35451793339882","3.52310856153263","3.54112112764238","3.68483237946254","3.49342786434001","2.31372237705347","2.00890121108614","1.73138335784836","2.00119922180272","1.56256149129696","1.12750816122084","1.67046227508033","1.65722703145489","1.35460116507252","","","","","","","3.8993658108138","4.04449393581922","3.78950595344932","4.30136742832191","4.08656292130442","3.64893211419969","2.30745700609346","2.09498788954942","2.89260995931037","",
"Middle East & North Africa (excluding high income)","MNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.29507712157891","3.3638055674567","4.47835927060024","3.61700210947932","4.32106612728399","5.41982610235017","5.46366525515759","5.71734002570925","6.86236056845129","7.75142408347789","8.09342812097221","7.09014451569062","5.8348311754281","5.41604444043505","8.64449168950287","10.2348003688279","9.96848358112538","9.09118457593721","8.74883188661669","5.78417526358398","5.53496488202194","7.53342877392325","7.07835694635781","6.61648406100001","6.30527119476768","6.35658464178855","5.94945529799558","5.51253036199627","4.91665794530894","4.05719236458557","","4.3674293830461","4.41479968997133","3.5960163826647","3.92622992605398","3.66916197105109","3.49054390819089","3.63031722308928","3.66831685375609","3.43739506528321","3.27470423831049","3.51207898703382","3.49610031098076","3.58719856604441","3.36560514096057","3.23112129684279","3.08728319664564","2.86693923113918","2.80506123722457","3.24323505688057","3.0725871200493","2.75402264148811","2.83679212155485","3.11541291796944","3.34724549164837","3.42475913843251","3.25200998158514","3.36656022540498","2.96289066188754","2.98431700961522","3.10551743609709","",
"Montenegro","MNE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69436332580307","2.29071210726617","1.7440597844357","1.87218185878335","1.84375942546853","1.81434774678489","1.74896715984886","1.65646333448269","1.45226272179706","1.47227149715928","1.40371623967527","1.41127981632845","1.36277638600831","1.43362922962842","1.40106974962787","2.05345049845636","",
"Mongolia","MNG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8338850879129","6.34124344738177","6.25119508141262","4.28138537530827","3.2315351247489","1.90943719983615","1.71236270542572","1.65435558131062","1.62050592646532","1.77694736936813","1.63873482170006","1.90653754569999","1.8350123058221","2.02248060815309","1.78165840784985","1.79556721143698","1.50969431652769","1.38273006263926","1.01728588491723","0.961656696108958","1.05327216611992","0.823306745414827","0.629698225139809","0.762997245666295","0.837270236688781","0.924305618490081","0.822311489894261","0.85972525833079","0.865841301580739","0.863495191202336","0.765300910765107","0.730921185734901","0.707609532008215","0.765310217022435","",
"Northern Mariana Islands","MNP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.83333333333333","4.28048780487805","4.92405063291139","6.232","7.07317073170732","5.76576576576577","5.65573770491803","6.18320610687023","5.30903328050713","5.94349142280525","5.86129753914989","2.61203208488343","2.96844542513086","2.87088387025103","3.30350171181452","1.46048234605694","1.11168167118259","1.10274139236448","1.13921166552746","1.24586939078367","1.28445790695832","1.24217123946881","1.27363564169322","1.28094221116848","1.3624211148071","0.946231881192035","0.809467271779053","0.668953898163735","0.664921661879227","0.70542260842237","0.891902273445713","0.82655322493467","0.85072600767818","0.930182229707713","0.98075949386584","0.840285274150693","0.929584557013743","0.987964415251795","1.33533654635569","1.41998694334012","1.07768279337629","",
"Mauritania","MRT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","5.94589517189555","5.03676294677746","4.66958696563589","4.48975060025259","3.96113694076082","3.82792649057496","3.60051244917284","2.68906639883241","2.41242301834316","2.24086190780735","2.26015463356202","2.62634120713694","2.96726008736906","1.86244096675618","2.27363788853198","2.92800544546355","4.00238442248896","2.73938350984677","3.99527571653134","3.83812011166649","3.05155577623304","2.69364721669718","","3.059333957503","3.13532417025639","","","2.26164145872259","2.12736836265405","2.15590696284001","2.10312366907099","2.09078614855797","2.04227341090281","2.11248208745744","1.9806632087102","2.47188431168156","",
"Mauritius","MUS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","0.155797101449275","0.180501930501931","0.219465648854962","0.223944875107666","0.202513966480447","0.188984881209503","0.139925373134328","0.191744730679157","0.187074829931973","0.172730613744947","0.172579098753595","0.204842931937173","0.489249166379211","0.466745028896072","0.26226012793177","0.269137350152785","0.252089136490251","0.21964135275003","0.197969543147208","0.194038477417224","0.219642296830875","0.29001622888742","0.346095334685598","0.367421785897981","0.35442407333599","0.330254201972496","0.333145557537633","0.332825601093285","0.293390184375287","0.2340788927524","0.202814817776534","0.208135283363803","0.200718816089576","0.194580389102996","0.196270033883066","0.187102773867202","0.166216849736244","0.167769653566183","0.160651037274414","0.142725039281222","0.15595207103506","0.167777183674029","0.148690555438295","0.152035252096647","0.14279440115901","0.191274365797791","0.15421030347241","0.146135698828719","0.179867284625027","0.171040745755149","0.162491818266823","0.155938299008176","0.159564902961198","",
"Malawi","MWI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","0.701997780244173","0.645792563600783","0.716937354988399","0.695430346051464","0.667962356792144","0.641145638337701","0.581516870707674","0.602199944305207","1.06043956043956","0.966955579631636","1.52680762695866","1.3733660130719","1.68990384615385","2.69451729736481","4.06593406593407","4.29310516366531","3.11118130132659","2.28696490241748","1.81641032778899","1.55953496544454","1.75111830942465","2.09546778303604","1.82880642693191","1.5113081131689","1.49707087064203","1.30860569241997","1.07573010425435","1.40248604299682","1.26297539274604","1.42188006792208","0.790559173717009","0.88346812069005","0.991556075150474","0.813639842029948","0.811014470541655","0.672638828685643","0.738822048464015","0.423822864518439","0.408792459950684","0.631868059297767","1.0452616055783","0.777651497953322","0.757951967846396","0.835636993913521","0.949704587838907","0.718201023626047","0.659728503647157","0.765630689417871","1.14018531886553","0.817725899868925","0.63477102741745","0.641960495729851","0.764642847745728","0.847025846481545","1.12409744485963","1.10489301930592","",
"Malaysia","MYS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.6764405046028","2.23290965304019","2.18704096621511","2.42061426340448","3.16355197263955","4.01104972375691","4.72825522186428","4.49702929727515","4.45316331535066","3.9222677839187","5.16527178966946","5.37244307217291","4.9789029535865","3.87224269614912","4.18234316213142","4.72416263657532","3.98077265444187","4.85466914038343","3.7111334002006","3.67051525073238","4.23013431379905","5.78515265651849","5.36761533421755","4.42337175628868","3.75235700817096","3.4516587065961","3.22373383244406","4.14749953752235","2.42611237414745","2.62370169053434","2.55540346486845","3.19928362097037","2.98642173584104","2.87524536278848","2.84711528130931","2.7513451070467","2.40056437500985","2.08555865079224","1.60533534809333","2.10148156029312","1.63467554804841","2.0849228116252","2.21913139689937","2.61480673115727","2.26306196840826","2.17392904054248","2.00759740140051","1.95850253260823","1.82484376549945","1.87148694418887","1.49021010582112","1.55285313376988","1.41333070740643","1.49929579850642","1.43473301489984","1.50389866611835","1.38433556294046","1.10086472559671","0.960665250318955","1.03302262491181","1.13628419925936","",
"North America","NAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","8.65988139627609","8.81541987871267","8.98381803705781","8.48863221582073","7.73902063205179","7.26919201764273","8.03422034619418","8.945490406923","8.79223638672812","8.17528335822344","7.59040425583513","6.56521415364872","6.15359327870031","5.5512650165152","5.56191383978359","5.27111477413035","4.85090067259449","4.84653128507488","4.67988384051452","4.67755819813862","4.85712504889449","5.30342554717415","6.39747826322893","5.95785995847856","5.90318973964963","6.11544042556534","6.28256738638293","6.06473885429392","5.71048920381229","5.51281640044485","5.27489170965929","4.61399554534387","4.71154984664379","4.38836160780838","4.03013777038156","3.69127101579214","3.39959273959863","3.2523730158376","3.07437268099742","2.96432990285368","2.97718874660216","2.99414200611056","3.29631071153347","3.63061694514281","3.79079335600785","3.84406860330729","3.7874487663954","3.81295807513835","4.15685374514953","4.58084865644086","4.55959737115503","4.46291940366611","4.13668834966946","3.74495147062101","3.44314930964456","3.29501469353207","3.24899801718765","3.16070776509342","3.16241970558448","3.26561086746855","3.57179335084165","",
"Namibia","NAM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61525495153814","4.25041876046901","2.46452375833154","1.7512338730626","1.94789863056824","1.90360402371594","2.30135514297654","2.32183724519666","3.12403306903887","2.70673279864922","3.00874087986708","2.61784537918538","2.62491288264622","2.5275896811078","2.6452053014553","2.50124939843779","2.61042455712992","3.1372615742466","3.37436368373618","3.51474397546307","3.5745889549471","3.16651318521045","3.06623324211499","4.20342961430471","4.40539105456635","3.7725499640618","3.34616994997332","3.14065956263564","3.09293264176138","3.27634353543113","",
"New Caledonia","NCL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
